filename,width,height,class,xmin,ymin,xmax,ymax
image_000570.jpg,640,640,A,278,329,430,496
image_000570.jpg,640,640,B,213,202,445,426
image_000571.jpg,640,640,P,178,221,396,484
image_000572.jpg,640,640,D,78,65,346,317
image_000573.jpg,640,640,A,179,0,447,170
image_000574.jpg,640,640,V,0,153,206,392
image_000575.jpg,640,640,M,394,70,617,351
image_000576.jpg,640,640,D,324,232,573,515
image_000577.jpg,640,640,X,380,114,544,278
image_000578.jpg,640,640,K,109,12,380,344
image_000579.jpg,640,640,C,0,3,251,194
image_000580.jpg,640,640,S,366,201,578,464
image_000581.jpg,640,640,R,318,190,617,478
image_000582.jpg,640,640,I,273,295,575,573
image_000583.jpg,640,640,H,0,50,248,314
image_000584.jpg,640,640,W,66,258,326,566
image_000585.jpg,640,640,C,379,165,635,402
image_000586.jpg,640,640,E,347,1,556,141
image_000587.jpg,640,640,Y,3,41,279,310
image_000588.jpg,640,640,J,171,202,469,481
image_000589.jpg,640,640,P,75,319,272,532
image_000590.jpg,640,640,Y,343,175,608,433
image_000591.jpg,640,640,K,108,124,369,365
image_000592.jpg,640,640,Y,41,274,276,533
image_000593.jpg,640,640,Z,323,38,583,338
image_000594.jpg,640,640,Z,236,2,499,214
image_000595.jpg,640,640,M,10,251,244,470
image_000596.jpg,640,640,X,141,215,338,406
image_000597.jpg,640,640,Q,37,179,298,454
image_000598.jpg,640,640,F,365,329,534,507
image_000599.jpg,640,640,O,238,5,531,229
image_000600.jpg,640,640,T,112,186,362,414
image_000601.jpg,640,640,Y,379,110,555,290
image_000602.jpg,640,640,Y,38,223,246,485
image_000603.jpg,640,640,S,112,145,327,373
image_000604.jpg,640,640,G,162,183,386,408
image_000605.jpg,640,640,I,253,122,471,399
image_000606.jpg,640,640,X,67,142,237,300
image_000607.jpg,640,640,W,76,218,293,495
image_000608.jpg,640,640,H,197,224,407,453
image_000609.jpg,640,640,Y,250,13,466,221
image_000610.jpg,640,640,U,162,138,421,417
image_000611.jpg,640,640,H,0,180,232,475
image_000611.jpg,640,640,S,316,0,520,214
image_000612.jpg,640,640,T,2,164,260,422
image_000613.jpg,640,640,F,41,262,284,568
image_000614.jpg,640,640,M,338,128,612,384
image_000614.jpg,640,640,M,248,186,515,436
image_000615.jpg,640,640,I,78,113,366,386
image_000616.jpg,640,640,B,37,147,303,398
image_000617.jpg,640,640,T,287,1,531,246
image_000618.jpg,640,640,G,381,0,549,143
image_000619.jpg,640,640,N,420,174,600,349
image_000620.jpg,640,640,Z,40,3,312,231
image_000621.jpg,640,640,L,212,210,455,490
image_000622.jpg,640,640,L,74,220,272,426
image_000623.jpg,640,640,D,7,181,179,339
image_000624.jpg,640,640,X,141,0,397,229
image_000625.jpg,640,640,J,350,159,503,352
image_000626.jpg,640,640,H,271,1,575,251
image_000627.jpg,640,640,U,235,79,426,306
image_000628.jpg,640,640,V,225,5,443,281
image_000629.jpg,640,640,H,145,61,404,373
image_000630.jpg,640,640,I,310,27,566,295
image_000630.jpg,640,640,D,91,94,311,303
image_000631.jpg,640,640,J,174,2,436,287
image_000632.jpg,640,640,S,360,43,609,274
image_000633.jpg,640,640,F,240,0,437,178
image_000634.jpg,640,640,F,229,210,540,494
image_000635.jpg,640,640,V,411,130,639,347
image_000636.jpg,640,640,H,141,116,374,338
image_000637.jpg,640,640,W,65,125,375,417
image_000638.jpg,640,640,P,427,196,629,389
image_000639.jpg,640,640,K,168,283,416,537
image_000640.jpg,640,640,Y,358,56,523,221
image_000641.jpg,640,640,M,396,52,560,211
image_000642.jpg,640,640,Q,361,24,617,303
image_000643.jpg,640,640,W,378,223,606,446
image_000644.jpg,640,640,O,376,143,551,312
image_000645.jpg,640,640,Z,66,16,358,290
image_000646.jpg,640,640,M,246,212,442,409
image_000647.jpg,640,640,U,83,272,363,540
image_000648.jpg,640,640,R,116,195,367,425
image_000649.jpg,640,640,R,255,272,454,459
image_000649.jpg,640,640,X,155,228,395,454
image_000650.jpg,640,640,A,14,70,299,345
image_000651.jpg,640,640,F,134,380,291,553
image_000652.jpg,640,640,O,60,0,272,156
image_000653.jpg,640,640,N,65,126,277,372
image_000654.jpg,640,640,X,104,258,316,493
image_000655.jpg,640,640,D,409,314,602,497
image_000656.jpg,640,640,L,310,275,612,551
image_000657.jpg,640,640,Y,377,319,566,492
image_000658.jpg,640,640,F,418,129,593,294
image_000659.jpg,640,640,R,86,288,281,472
image_000660.jpg,640,640,S,256,219,503,527
image_000661.jpg,640,640,S,269,39,542,289
image_000662.jpg,640,640,M,153,225,417,461
image_000663.jpg,640,640,D,407,45,616,243
image_000664.jpg,640,640,V,298,317,465,502
image_000665.jpg,640,640,G,30,282,266,504
image_000666.jpg,640,640,C,17,174,184,343
image_000666.jpg,640,640,A,62,20,343,301
image_000667.jpg,640,640,S,208,0,396,187
image_000668.jpg,640,640,W,409,2,615,186
image_000669.jpg,640,640,V,247,192,499,431
image_000670.jpg,640,640,Q,371,118,593,376
image_000671.jpg,640,640,J,198,285,422,494
image_000672.jpg,640,640,U,373,195,562,370
image_000673.jpg,640,640,S,47,195,312,447
image_000674.jpg,640,640,T,286,20,478,241
image_000675.jpg,640,640,A,243,77,519,336
image_000676.jpg,640,640,Y,6,101,325,401
image_000677.jpg,640,640,H,1,118,230,401
image_000678.jpg,640,640,N,298,301,544,536
image_000679.jpg,640,640,H,168,150,414,383
image_000680.jpg,640,640,L,344,116,559,320
image_000681.jpg,640,640,C,243,2,494,205
image_000682.jpg,640,640,W,76,400,257,606
image_000683.jpg,640,640,H,139,2,427,221
image_000683.jpg,640,640,Q,76,0,332,172
image_000684.jpg,640,640,O,446,39,639,215
image_000685.jpg,640,640,D,138,20,410,270
image_000686.jpg,640,640,V,194,234,438,464
image_000687.jpg,640,640,I,50,45,308,281
image_000688.jpg,640,640,U,226,70,434,270
image_000689.jpg,640,640,C,442,204,604,358
image_000690.jpg,640,640,X,421,150,621,346
image_000691.jpg,640,640,A,72,262,330,543
image_000692.jpg,640,640,Y,69,382,262,597
image_000693.jpg,640,640,F,394,31,594,251
image_000694.jpg,640,640,O,162,113,353,300
image_000695.jpg,640,640,B,346,200,536,431
image_000696.jpg,640,640,J,20,11,262,255
image_000697.jpg,640,640,P,12,160,168,358
image_000698.jpg,640,640,C,2,59,176,233
image_000699.jpg,640,640,N,267,242,492,508
image_000700.jpg,640,640,E,6,210,270,484
image_000701.jpg,640,640,O,268,115,513,367
image_000701.jpg,640,640,S,216,219,370,400
image_000702.jpg,640,640,X,287,52,483,233
image_000702.jpg,640,640,W,42,33,255,243
image_000703.jpg,640,640,N,74,2,329,166
image_000704.jpg,640,640,N,166,285,376,485
image_000705.jpg,640,640,R,4,2,232,182
image_000706.jpg,640,640,H,394,52,601,302
image_000706.jpg,640,640,L,162,114,467,396
image_000707.jpg,640,640,H,11,23,292,307
image_000708.jpg,640,640,W,390,169,636,490
image_000709.jpg,640,640,N,373,161,622,387
image_000710.jpg,640,640,D,238,0,522,270
image_000711.jpg,640,640,N,4,220,268,541
image_000712.jpg,640,640,H,197,258,418,469
image_000713.jpg,640,640,C,399,300,612,513
image_000714.jpg,640,640,L,225,203,507,462
image_000715.jpg,640,640,J,301,86,538,330
image_000716.jpg,640,640,O,402,117,639,355
image_000717.jpg,640,640,B,87,379,263,571
image_000718.jpg,640,640,C,254,277,436,450
image_000719.jpg,640,640,T,8,180,161,365
image_000720.jpg,640,640,G,5,277,270,540
image_000721.jpg,640,640,E,216,240,428,463
image_000722.jpg,640,640,M,0,57,211,348
image_000723.jpg,640,640,M,56,141,322,476
image_000724.jpg,640,640,K,78,90,250,277
image_000725.jpg,640,640,O,297,229,491,405
image_000726.jpg,640,640,G,284,282,545,537
image_000727.jpg,640,640,Y,11,1,259,216
image_000728.jpg,640,640,Q,219,0,510,243
image_000729.jpg,640,640,P,8,4,251,241
image_000730.jpg,640,640,D,288,57,524,277
image_000731.jpg,640,640,A,297,64,491,243
image_000732.jpg,640,640,Z,12,71,307,365
image_000733.jpg,640,640,N,202,0,499,272
image_000734.jpg,640,640,D,254,3,521,222
image_000735.jpg,640,640,S,106,162,395,439
image_000736.jpg,640,640,R,104,5,332,242
image_000737.jpg,640,640,Z,417,256,580,438
image_000738.jpg,640,640,F,260,128,432,287
image_000739.jpg,640,640,F,128,243,291,401
image_000740.jpg,640,640,G,461,247,636,467
image_000741.jpg,640,640,W,2,286,248,520
image_000742.jpg,640,640,B,294,96,552,364
image_000743.jpg,640,640,S,92,63,314,338
image_000744.jpg,640,640,P,274,7,528,184
image_000745.jpg,640,640,Y,200,299,385,475
image_000746.jpg,640,640,D,81,291,309,534
image_000747.jpg,640,640,T,292,71,556,412
image_000748.jpg,640,640,K,86,221,293,415
image_000749.jpg,640,640,G,146,250,413,499
image_000750.jpg,640,640,Q,137,181,322,355
image_000751.jpg,640,640,U,311,32,546,260
image_000752.jpg,640,640,E,214,0,419,216
image_000753.jpg,640,640,Y,158,55,455,364
image_000754.jpg,640,640,A,81,203,305,412
image_000755.jpg,640,640,N,14,113,242,370
image_000756.jpg,640,640,T,245,2,522,186
image_000757.jpg,640,640,T,167,409,321,604
image_000758.jpg,640,640,I,384,22,638,263
image_000759.jpg,640,640,A,163,3,454,241
image_000760.jpg,640,640,Z,16,58,266,296
image_000761.jpg,640,640,V,88,279,277,457
image_000762.jpg,640,640,W,288,22,586,302
image_000763.jpg,640,640,L,66,94,242,255
image_000764.jpg,640,640,I,96,259,360,501
image_000765.jpg,640,640,Q,9,24,265,252
image_000766.jpg,640,640,L,358,184,595,409
image_000767.jpg,640,640,P,69,6,295,187
image_000768.jpg,640,640,X,97,246,353,524
image_000769.jpg,640,640,G,166,80,371,280
image_000770.jpg,640,640,I,157,315,359,566
image_000771.jpg,640,640,I,5,128,302,411
image_000772.jpg,640,640,X,91,202,363,459
image_000773.jpg,640,640,C,300,3,597,213
image_000774.jpg,640,640,E,330,93,612,350
image_000775.jpg,640,640,K,2,126,201,342
image_000776.jpg,640,640,M,3,130,213,365
image_000777.jpg,640,640,B,131,0,351,226
image_000778.jpg,640,640,P,134,17,362,232
image_000779.jpg,640,640,F,246,1,546,219
image_000780.jpg,640,640,Y,8,119,189,287
image_000781.jpg,640,640,Z,35,103,286,369
image_000782.jpg,640,640,Z,323,164,507,334
image_000783.jpg,640,640,I,259,195,460,381
image_000784.jpg,640,640,S,81,191,373,502
image_000785.jpg,640,640,L,148,1,391,234
image_000786.jpg,640,640,S,180,121,329,295
image_000787.jpg,640,640,I,123,46,434,336
image_000788.jpg,640,640,R,198,1,437,185
image_000789.jpg,640,640,W,87,119,386,398
image_000790.jpg,640,640,D,217,392,360,571
image_000791.jpg,640,640,U,3,205,260,453
image_000792.jpg,640,640,C,160,10,417,247
image_000793.jpg,640,640,L,203,37,420,238
image_000794.jpg,640,640,V,368,292,571,485
image_000795.jpg,640,640,F,164,30,396,241
image_000796.jpg,640,640,V,104,130,319,367
image_000797.jpg,640,640,Q,98,280,325,490
image_000798.jpg,640,640,G,285,158,537,397
image_000799.jpg,640,640,C,53,193,277,462
image_000800.jpg,640,640,X,209,2,446,207
image_000801.jpg,640,640,K,145,38,368,249
image_000802.jpg,640,640,L,105,259,293,460
image_000803.jpg,640,640,N,377,315,581,518
image_000804.jpg,640,640,C,195,220,435,449
image_000804.jpg,640,640,J,151,0,408,244
image_000805.jpg,640,640,I,227,264,416,454
image_000806.jpg,640,640,H,109,51,307,240
image_000807.jpg,640,640,H,304,215,570,469
image_000808.jpg,640,640,Y,7,229,264,520
image_000809.jpg,640,640,B,383,223,564,397
image_000810.jpg,640,640,C,176,162,470,437
image_000811.jpg,640,640,S,268,0,561,192
image_000812.jpg,640,640,F,292,157,593,450
image_000813.jpg,640,640,W,266,226,555,492
image_000813.jpg,640,640,I,303,98,599,375
image_000814.jpg,640,640,Q,41,132,228,338
image_000815.jpg,640,640,U,357,88,618,327
image_000816.jpg,640,640,E,183,109,441,350
image_000817.jpg,640,640,G,0,78,182,304
image_000818.jpg,640,640,W,35,252,256,530
image_000819.jpg,640,640,Z,298,139,554,388
image_000820.jpg,640,640,H,248,32,493,287
image_000821.jpg,640,640,A,233,35,475,313
image_000822.jpg,640,640,V,209,9,410,251
image_000823.jpg,640,640,Z,360,219,551,464
image_000824.jpg,640,640,Y,252,12,465,237
image_000825.jpg,640,640,B,211,277,444,494
image_000826.jpg,640,640,N,195,287,487,568
image_000827.jpg,640,640,F,1,194,182,377
image_000828.jpg,640,640,W,3,90,244,327
image_000829.jpg,640,640,K,363,188,515,375
image_000830.jpg,640,640,F,205,253,383,431
image_000831.jpg,640,640,X,489,101,639,263
image_000832.jpg,640,640,U,208,13,390,215
image_000833.jpg,640,640,A,2,56,247,317
image_000834.jpg,640,640,D,272,24,444,188
image_000835.jpg,640,640,L,170,285,421,532
image_000836.jpg,640,640,F,182,222,392,424
image_000837.jpg,640,640,B,2,291,206,499
image_000838.jpg,640,640,G,192,91,454,338
image_000839.jpg,640,640,H,81,0,314,185
image_000840.jpg,640,640,V,242,44,452,260
image_000841.jpg,640,640,T,0,223,204,446
image_000842.jpg,640,640,Y,1,126,286,405
image_000843.jpg,640,640,H,182,117,362,281
image_000844.jpg,640,640,A,129,104,347,383
image_000844.jpg,640,640,H,137,67,353,266
image_000845.jpg,640,640,H,234,3,496,186
image_000846.jpg,640,640,N,87,118,251,319
image_000847.jpg,640,640,C,76,0,355,208
image_000848.jpg,640,640,J,21,240,191,453
image_000849.jpg,640,640,C,64,231,363,519
image_000850.jpg,640,640,B,244,102,536,377
image_000851.jpg,640,640,O,12,1,243,216
image_000852.jpg,640,640,E,256,40,451,225
image_000853.jpg,640,640,X,178,75,392,338
image_000854.jpg,640,640,A,162,330,390,554
image_000855.jpg,640,640,X,239,3,488,223
image_000856.jpg,640,640,X,170,199,424,479
image_000857.jpg,640,640,F,177,60,366,296
image_000858.jpg,640,640,F,148,341,345,554
image_000859.jpg,640,640,B,260,282,546,554
image_000860.jpg,640,640,O,114,1,296,127
image_000861.jpg,640,640,B,214,2,467,303
image_000862.jpg,640,640,O,113,233,322,432
image_000863.jpg,640,640,M,368,39,639,237
image_000864.jpg,640,640,J,150,121,360,347
image_000865.jpg,640,640,F,17,79,256,293
image_000866.jpg,640,640,S,134,61,370,307
image_000867.jpg,640,640,K,186,133,450,386
image_000868.jpg,640,640,I,129,336,345,591
image_000869.jpg,640,640,E,1,85,299,366
image_000870.jpg,640,640,E,257,48,519,291
image_000871.jpg,640,640,A,38,308,244,495
image_000872.jpg,640,640,K,349,45,533,217
image_000873.jpg,640,640,C,333,110,618,372
image_000874.jpg,640,640,H,267,286,458,464
image_000875.jpg,640,640,A,71,0,267,181
image_000876.jpg,640,640,S,221,212,479,453
image_000877.jpg,640,640,S,88,3,338,218
image_000878.jpg,640,640,T,184,8,400,245
image_000879.jpg,640,640,E,165,109,426,366
image_000880.jpg,640,640,J,88,211,323,430
image_000881.jpg,640,640,I,134,293,388,535
image_000882.jpg,640,640,B,109,316,277,479
image_000883.jpg,640,640,H,218,214,460,446
image_000883.jpg,640,640,O,22,222,234,418
image_000884.jpg,640,640,O,352,166,524,330
image_000885.jpg,640,640,X,289,188,536,492
image_000886.jpg,640,640,E,374,0,636,177
image_000887.jpg,640,640,U,275,74,548,399
image_000888.jpg,640,640,M,202,141,414,390
image_000889.jpg,640,640,F,234,21,452,274
image_000890.jpg,640,640,Z,96,254,271,431
image_000891.jpg,640,640,W,149,74,313,282
image_000892.jpg,640,640,Q,245,326,403,502
image_000893.jpg,640,640,E,55,195,280,429
image_000893.jpg,640,640,O,208,148,490,415
image_000894.jpg,640,640,W,225,340,437,563
image_000895.jpg,640,640,P,205,23,465,292
image_000896.jpg,640,640,Y,176,221,324,409
image_000897.jpg,640,640,L,72,0,313,187
image_000898.jpg,640,640,U,172,337,349,500
image_000899.jpg,640,640,A,103,25,408,317
image_000900.jpg,640,640,D,172,404,336,606
image_000901.jpg,640,640,J,128,252,273,431
image_000902.jpg,640,640,A,46,1,316,223
image_000903.jpg,640,640,S,398,241,570,402
image_000904.jpg,640,640,Q,230,361,437,551
image_000904.jpg,640,640,I,98,329,343,636
image_000905.jpg,640,640,D,77,56,328,297
image_000906.jpg,640,640,K,263,55,451,286
image_000907.jpg,640,640,M,239,7,519,244
image_000908.jpg,640,640,T,9,4,267,281
image_000908.jpg,640,640,G,202,0,462,213
image_000909.jpg,640,640,U,6,48,231,291
image_000910.jpg,640,640,P,379,50,623,293
image_000911.jpg,640,640,Y,353,99,637,403
image_000912.jpg,640,640,U,3,147,227,377
image_000913.jpg,640,640,U,359,184,508,376
image_000914.jpg,640,640,T,256,3,529,223
image_000915.jpg,640,640,T,331,232,584,517
image_000915.jpg,640,640,C,352,256,584,538
image_000916.jpg,640,640,E,109,102,360,410
image_000917.jpg,640,640,W,395,59,568,222
image_000918.jpg,640,640,X,184,0,401,207
image_000919.jpg,640,640,N,14,76,251,370
image_000920.jpg,640,640,B,402,281,590,458
image_000921.jpg,640,640,O,82,0,362,183
image_000922.jpg,640,640,Z,189,194,435,418
image_000923.jpg,640,640,I,288,157,448,354
image_000924.jpg,640,640,F,406,270,596,505
image_000925.jpg,640,640,N,25,236,210,426
image_000926.jpg,640,640,F,99,31,376,295
image_000927.jpg,640,640,R,65,272,342,535
image_000928.jpg,640,640,J,194,252,412,452
image_000929.jpg,640,640,D,318,114,549,366
image_000930.jpg,640,640,D,246,277,481,510
image_000931.jpg,640,640,C,0,92,252,348
image_000932.jpg,640,640,K,178,358,344,568
image_000933.jpg,640,640,O,231,229,428,439
image_000934.jpg,640,640,S,322,188,520,382
image_000935.jpg,640,640,R,114,57,361,322
image_000935.jpg,640,640,W,301,23,573,294
image_000936.jpg,640,640,R,256,219,547,492
image_000937.jpg,640,640,G,0,220,188,454
image_000938.jpg,640,640,H,138,1,374,235
image_000939.jpg,640,640,A,76,117,269,297
image_000940.jpg,640,640,M,194,56,431,284
image_000941.jpg,640,640,H,108,389,273,598
image_000942.jpg,640,640,U,153,6,426,315
image_000943.jpg,640,640,L,142,315,310,491
image_000944.jpg,640,640,Y,52,274,319,609
image_000945.jpg,640,640,F,218,253,440,478
image_000946.jpg,640,640,G,279,99,566,371
image_000947.jpg,640,640,I,123,299,394,576
image_000948.jpg,640,640,E,1,3,222,222
image_000949.jpg,640,640,P,140,95,314,258
image_000950.jpg,640,640,K,303,300,515,540
image_000950.jpg,640,640,V,33,125,267,339
image_000951.jpg,640,640,M,136,119,442,409
image_000952.jpg,640,640,H,221,271,433,468
image_000953.jpg,640,640,J,98,31,296,216
image_000953.jpg,640,640,M,267,245,550,534
image_000954.jpg,640,640,D,370,230,572,416
image_000955.jpg,640,640,P,88,91,311,302
image_000956.jpg,640,640,L,8,22,292,284
image_000957.jpg,640,640,K,43,78,229,256
image_000958.jpg,640,640,Z,116,183,371,423
image_000959.jpg,640,640,Y,231,3,407,209
image_000960.jpg,640,640,G,293,78,474,294
image_000961.jpg,640,640,V,303,151,557,390
image_000962.jpg,640,640,F,215,129,410,335
image_000963.jpg,640,640,M,31,53,276,364
image_000964.jpg,640,640,C,248,204,432,394
image_000965.jpg,640,640,U,409,282,582,448
image_000966.jpg,640,640,X,437,122,638,322
image_000967.jpg,640,640,P,3,249,186,427
image_000968.jpg,640,640,D,260,168,449,408
image_000969.jpg,640,640,L,90,159,296,384
image_000970.jpg,640,640,F,347,120,596,429
image_000970.jpg,640,640,I,83,0,380,268
image_000971.jpg,640,640,A,322,59,493,214
image_000972.jpg,640,640,K,20,281,266,539
image_000972.jpg,640,640,S,175,149,354,315
image_000973.jpg,640,640,Z,10,213,256,439
image_000974.jpg,640,640,S,237,9,425,187
image_000975.jpg,640,640,D,72,318,255,481
image_000976.jpg,640,640,S,316,253,486,418
image_000976.jpg,640,640,H,189,250,475,565
image_000977.jpg,640,640,J,230,84,389,245
image_000978.jpg,640,640,A,176,136,374,354
image_000979.jpg,640,640,U,340,132,613,391
image_000980.jpg,640,640,W,60,2,277,213
image_000981.jpg,640,640,H,357,157,608,395
image_000982.jpg,640,640,C,163,130,369,316
image_000983.jpg,640,640,W,93,67,285,282
image_000984.jpg,640,640,V,64,204,367,487
image_000985.jpg,640,640,W,294,248,540,498
image_000986.jpg,640,640,Y,201,290,505,584
image_000987.jpg,640,640,O,377,49,599,258
image_000988.jpg,640,640,J,255,0,536,241
image_000989.jpg,640,640,T,166,187,397,415
image_000990.jpg,640,640,M,144,52,356,250
image_000991.jpg,640,640,F,132,234,400,487
image_000992.jpg,640,640,U,231,188,450,391
image_000993.jpg,640,640,S,284,159,578,441
image_000994.jpg,640,640,D,28,46,258,278
image_000995.jpg,640,640,C,356,129,578,407
image_000996.jpg,640,640,D,285,8,472,180
image_000997.jpg,640,640,N,31,294,275,600
image_000998.jpg,640,640,T,140,300,364,539
image_000998.jpg,640,640,A,23,80,208,256
image_000999.jpg,640,640,U,263,236,500,458
